CPU_COUNT,TIME_MS,NN_FACTOR,ANT_COUNT,LOCAL_SEARCH,TOUR_LEN,SOLUTION_FOUND_IN_IT,NON_IMPROVED_PERIODS
8,641,15,126,true,41250,100,2;3;6;2;4;72;2;100;
8,375,15,126,true,41188,17,1;4;8;100;
8,390,15,126,true,41132,21,1;4;7;1;100;
8,516,15,126,true,41161,61,2;3;6;25;16;1;100;
8,437,15,126,true,41209,39,1;1;4;23;2;100;
8,501,15,126,true,41185,54,2;7;41;100;
8,500,15,126,true,41252,54,1;3;13;8;17;4;100;
8,609,15,126,true,41250,93,1;9;4;2;19;29;11;7;100;
8,734,15,126,true,41179,133,4;2;1;3;19;96;100;
8,907,15,131,true,41233,179,3;11;19;48;19;71;100;
8,781,15,131,true,41216,141,2;9;35;88;100;
8,781,15,131,true,41207,140,2;3;2;7;13;77;25;100;
8,735,15,131,true,41109,125,5;3;1;2;51;56;100;
8,765,15,131,true,41045,135,1;4;14;1;73;6;27;100;
8,485,15,131,true,41367,46,6;1;23;10;100;
8,922,15,131,true,41178,182,30;3;13;45;85;100;
8,656,15,131,true,41251,100,94;100;
8,516,15,131,true,40941,54,1;2;16;27;100;
8,453,15,131,true,41262,37,4;1;13;14;100;
8,672,15,136,true,41300,102,2;1;20;9;25;34;100;
8,609,15,136,true,41101,82,2;13;62;100;
8,938,15,136,true,41033,186,1;5;21;65;23;62;100;
8,390,15,136,true,41284,13,7;100;
8,485,15,136,true,41268,41,1;7;7;9;11;100;
8,453,15,136,true,41043,31,1;1;2;5;6;6;100;
8,515,15,136,true,41268,53,1;1;4;4;27;6;100;
8,485,15,136,true,41045,43,12;16;4;4;1;100;
8,703,15,136,true,41103,115,1;4;94;10;100;
8,1109,15,136,true,41023,234,3;2;3;14;5;72;39;37;48;100;
8,438,15,141,true,40946,27,4;11;6;100;
8,1328,15,141,true,41125,289,1;45;56;15;49;22;88;100;
8,500,15,141,true,41198,46,4;10;5;21;100;
8,641,15,141,true,41101,88,1;3;51;24;100;
8,1422,15,141,true,41114,319,1;4;1;26;52;54;98;72;100;
8,422,15,141,true,41251,21,6;9;100;
8,593,15,141,true,41160,68,1;61;100;
8,594,15,141,true,41110,72,2;1;1;2;31;26;100;
8,422,15,141,true,40888,22,1;3;3;9;100;
8,469,15,141,true,41296,35,1;1;3;24;100;
8,500,15,146,true,41131,41,1;2;33;100;
8,422,15,146,true,41316,19,1;8;5;100;
8,656,15,146,true,41149,89,4;1;5;7;30;35;100;
8,578,15,146,true,41283,64,1;5;6;1;7;9;23;100;
8,735,15,146,true,41034,109,3;1;14;83;100;
8,718,15,146,true,41196,105,2;3;3;32;58;100;
8,813,15,146,true,41027,133,13;3;2;30;1;47;28;100;
8,734,15,146,true,41171,111,3;1;1;25;5;46;17;1;100;
8,688,15,146,true,41259,95,4;86;100;
8,453,15,146,true,41263,29,3;4;16;100;
8,922,15,151,true,41125,159,6;11;20;8;26;22;57;100;
8,437,15,151,true,41326,19,2;3;3;3;1;100;
8,579,15,151,true,40929,65,5;14;8;6;25;100;
8,484,15,151,true,41231,33,2;5;6;15;100;
8,578,15,151,true,41304,62,9;7;5;34;100;
8,406,15,151,true,41440,11,1;5;100;
8,954,15,151,true,41163,167,3;3;8;64;43;38;100;
8,406,15,151,true,41148,15,1;8;100;
8,484,15,151,true,41139,33,2;1;2;2;8;11;100;
8,1032,15,151,true,41112,192,1;1;1;1;11;25;93;48;100;
8,750,15,156,true,41128,103,2;1;2;4;47;9;10;17;100;
8,484,15,156,true,41131,29,1;1;3;1;7;7;100;
8,578,15,156,true,41240,60,5;4;8;28;5;100;
8,766,15,156,true,41138,106,1;2;11;84;100;
8,469,15,156,true,41177,23,2;1;7;6;100;
8,437,15,156,true,41344,20,11;3;100;
8,828,15,156,true,41139,123,18;2;36;15;12;28;100;
8,797,15,156,true,41218,116,2;17;12;76;100;
8,735,15,156,true,41130,101,5;1;89;100;
8,609,15,156,true,41059,65,1;1;4;8;1;42;100;
8,516,15,161,true,40961,35,5;22;4;100;
8,422,15,161,true,41263,9,2;1;2;100;
8,750,15,161,true,41043,98,1;1;2;1;21;15;46;100;
8,703,15,161,true,41084,87,1;5;28;29;15;100;
8,1125,15,161,true,41167,198,5;1;1;1;27;36;18;99;100;
8,844,15,161,true,41045,126,2;4;61;52;100;
8,422,15,161,true,40968,9,1;1;100;
8,656,15,161,true,41131,72,1;1;7;1;3;51;100;
8,640,15,161,true,41191,68,1;1;6;7;45;100;
8,454,15,161,true,41264,16,1;1;5;100;
8,890,15,166,true,41237,134,1;7;2;24;78;13;100;
8,453,15,166,true,41267,15,2;1;6;100;
8,500,15,166,true,41345,30,5;2;3;15;100;
8,1266,15,166,true,41187,233,1;10;2;40;24;17;60;66;100;
8,625,15,166,true,41230,60,1;2;2;2;2;33;6;100;
8,703,15,166,true,41084,87,15;12;32;19;100;
8,1000,15,166,true,41074,162,2;12;60;80;100;
8,813,15,166,true,41144,108,3;2;14;82;100;
8,469,15,166,true,41395,21,1;9;6;100;
8,687,15,166,true,41127,80,1;10;2;5;3;5;8;36;100;
8,563,15,171,true,41214,38,4;2;4;6;4;10;100;
8,500,15,171,true,41049,24,1;3;4;5;4;100;
8,453,15,171,true,41284,12,5;3;100;
8,891,15,171,true,41085,128,1;3;1;61;18;20;10;4;100;
8,547,15,171,true,41191,40,1;2;5;2;23;100;
8,687,15,171,true,41370,71,1;5;24;21;12;100;
8,1359,15,171,true,41205,247,2;3;1;2;20;43;67;13;83;100;
8,469,15,171,true,41270,19,3;5;5;100;
8,1672,15,171,true,40999,328,1;2;20;2;11;44;11;84;76;64;100;
8,750,15,171,true,41292,89,1;5;1;19;21;33;100;
8,1000,15,176,true,41106,150,1;3;3;5;2;14;24;86;100;
8,485,15,176,true,41230,17,1;3;6;100;
8,547,15,176,true,41272,34,1;1;5;19;1;100;
8,797,15,176,true,41232,99,2;12;21;8;31;15;100;
8,609,15,176,true,41176,52,4;1;23;19;100;
8,531,15,176,true,41280,30,2;5;10;5;100;
8,844,15,176,true,41179,110,10;11;84;100;
8,1313,15,176,true,41153,226,2;1;4;11;71;91;35;100;
8,906,15,176,true,41275,126,1;1;10;96;9;100;
8,437,15,176,true,41354,8,3;2;100;
8,485,15,181,true,41340,15,2;1;1;5;100;
8,640,15,181,true,41331,55,1;6;7;2;32;100;
8,782,15,181,true,41146,87,2;1;2;4;39;32;100;
8,562,15,181,true,41374,34,1;3;25;100;
8,547,15,181,true,41294,29,1;1;7;8;6;100;
8,891,15,181,true,41192,121,2;4;3;63;37;100;
8,797,15,181,true,41227,93,2;3;16;16;19;9;3;16;100;
8,765,15,181,true,40973,89,1;1;1;35;35;9;100;
8,610,15,181,true,41107,46,4;5;18;13;100;
8,765,15,181,true,41061,86,1;1;1;1;1;1;10;58;100;
8,1094,15,186,true,40669,166,1;41;35;81;100;
8,485,15,186,true,41033,13,1;2;2;2;100;
8,734,15,186,true,41170,78,1;2;1;1;2;22;14;19;4;100;
8,578,15,186,true,41199,35,2;5;4;14;3;100;
8,485,15,186,true,41075,16,2;1;6;100;
8,609,15,186,true,41222,44,3;11;14;9;100;
8,828,15,186,true,41067,101,1;2;5;4;82;100;
8,469,15,186,true,41271,9,2;1;100;
8,672,15,186,true,41145,59,4;6;1;43;100;
8,828,15,186,true,41194,101,2;4;9;70;9;100;
8,703,15,191,true,41250,62,1;2;7;18;26;100;
8,1032,15,191,true,41166,141,4;1;1;6;5;19;54;39;100;
8,890,15,191,true,41067,110,1;2;13;9;19;58;100;
8,844,15,191,true,41020,97,2;4;9;8;64;100;
8,703,15,191,true,41213,63,3;2;51;1;100;
8,1047,15,191,true,41160,144,2;2;3;5;26;98;100;
8,953,15,191,true,41205,126,1;2;4;1;12;91;5;100;
8,1344,15,191,true,41092,214,1;26;21;6;71;81;100;
8,1422,15,191,true,41028,235,5;1;8;11;28;8;10;64;9;79;100;
8,609,15,191,true,41239,41,1;1;2;3;1;9;4;11;100;
8,1422,15,196,true,41092,229,2;4;2;9;20;43;36;44;26;31;100;
8,516,15,196,true,41226,16,1;1;2;4;100;
8,1031,15,196,true,41145,136,16;25;33;55;100;
8,922,15,196,true,41253,111,1;1;4;40;9;3;3;9;30;100;
8,625,15,196,true,41166,42,6;31;100;
8,719,15,196,true,41068,62,2;54;100;
8,1578,15,196,true,40961,267,3;3;23;22;19;39;33;27;85;100;
8,1016,15,196,true,41148,130,1;1;2;23;25;8;61;100;
8,953,15,196,true,40934,122,3;2;21;91;100;
8,516,15,196,true,41232,15,3;3;100;
8,672,15,201,true,41255,53,3;4;41;100;
8,562,15,201,true,41170,24,3;1;15;100;
8,563,15,201,true,41163,28,6;7;4;6;100;
8,1140,15,201,true,41194,157,2;3;8;10;1;64;59;100;
8,1047,15,201,true,41112,140,2;8;7;2;21;90;100;
8,469,15,201,true,41139,5,1;100;
8,735,15,201,true,40966,64,3;11;44;100;
8,640,15,201,true,41175,42,1;1;6;7;10;6;100;
8,516,15,201,true,41221,14,1;1;2;1;2;100;
8,578,15,201,true,41162,31,1;2;1;21;100;
